47.6642
55.8022
58.5931
53.0072
51.3690
54.2867
57.7755
50.2842
51.5994
54.7154
53.9869
55.8657
57.6744
53.3948
56.1048
49.6337
51.3994
53.3756
52.0185
55.9127
48.4845
